id	original_sentence	aspect	label_id	label
96#134#0	Chất liệu:cotton Màu sắc:be Áo phông nam nữ unisex phong rộng tay lỡ Hình ảnh in cute May tỉ mỉ Chất vải dày dặn mặc mùa thu thì okila Dễ phối đồ Nói chung là xinh nha! Phom to nên sz M tâmc 60kg vẫn vừa thoải mái	Material	0	positive
106#113#0	mua hàng trên shope nhiều.nhưng chưa bao giờ đánh giá shop nào. nay nhận được hàng của shop thấy rất ưng, vải mát. đường may mũi chỉ khá đều mà đẹp. giao đúng size và màu, giao hành cực nhanh, shop ở trong thành phố hồ chí minh. còn mình thì ở ngoài bắc. sẽ còn ủng hộ shop nhiều	Material	0	positive
30#69#0	sản phẩm oke nhé. màu như ảnh chất liệu thun cá sấu cầm nặng tay. tầm giá ổn. chưa cho ck mặc thử ko bik có vừa ko ak. nếu vừa vặn lên chuẩn sẽ ủng hộ típ ak.	Material	0	positive
0#8#0	khá mỏng	Material	1	neutral
60#78#0	màu sắc:xanh navy đóng gói cẩn thận, chắc chắn, bao bì đẹp. sản phẩm mỏng, mát, màu sắc giống mô tả.	Material	0	positive
48#55#0	Chất liệu:cotton Đúng với mô tả:tôtd Màu sắc:be Vải đẹp đúng với giá thành và ship rất nhanh shop rất tâm huyết khi rep tin nhắn	Material	0	positive
148#201#0	chất liệu:tốt, mát màu sắc:đen, đúng mô tả đúng với mô tả:đúng màu đúng mô tả (điện thoại chụp lại nên hơi khác). đường may tốt, không có chỉ thừa. vải có phần mỏng nhưng không bị thô, mặc thử thấy mát, phải mặc lâu mới đánh giá chuẩn được.	Material	0	positive
102#117#0	màu sắc:trắng đúng với mô tả:giống trên ảnh nha chất liệu:không biết kích thước rất rộng so với tôi . áo vải mỏng lắm nhưng đẹp k có chỉ thừa nên mua nha 	Material	2	negative
8#20#0	áo đẹp. chất vải tốt. đóng gói cẩn thận, chắc chắn. giao hàng hơi lâu	Material	0	positive
0#12#0	chất liệu:ok đúng với mô tả:dung màu sắc:xanh bien shop hết màu xanh mint nên liên lạc với mình để đổi màu khác	Material	0	positive
0#20#0	áo hơi mỏng nha shop	Material	2	negative
61#68#0	đúng với mô tả:khong màu sắc:đen chất liệu:mỏng lắm chỉ thừa áo mỏng chỉ thừa nhiều hình bị bong k ổn cho lắm	Material	2	negative
13#24#0	áo rất đẹp . chất vải ok giao hàng nhanh , mọi người nên mua nhé f	Material	0	positive
60#113#0	đúng với mô tả:đúng from rộng màu sắc:đẹp đúng như trên ảnh chất liệu:khá mỏng có thể nhìn xuyên thấu khi ra sáng	Material	2	negative
47#76#0	chất liệu:vãi màu sắc:trắng đúng với mô tả:khá vải mỏng như cánh chuồn chuồn, chỉ thừa lum la. như áo 35k lề đường:)	Material	2	negative
172#212#0	chất vải rất xấu, cổ áo may bị dúm lại , làm mất form áo, size k chuẩn , mình đặt cho con trai 54kg nhưng size l bé tí teo k mặc vô được luôn. thật sự hàng k đẹp như mô tả vải mỏng te chứ m phải vải dày như mô tả	Material	2	negative
19#31#0	đúng với mô tả:đen chất vải oke màu sắc:đen chất liệu:vải hơi mỏng	Material	0	positive
12#33#0	Màu sắc:nâu Vải mặc mát , dày dặn , form chuẩn rất đẹp nha nên mua nha mn.	Material	0	positive
16#44#0	màu sắc:rất đẹp chất liệu:mát , thoáng , mịn đúng với mô tả:colmate luôn như vậy : xịn - mịn - giao nhanh. quá ưng ý áo tăng lên 1 size so với bảng size thì mặc thoải mái nhất	Material	0	positive
28#60#0	đã nhận đc hàng rất ưng nha chất vãi theo mình là ok mặc mát. tặng shop 5 sao	Material	0	positive
16#26#0	chất lượng tốt, thoáng mát, giá tương đối hợp lý, giao hàng nhan, shop tư vấn nhiệt tình. sẽ tiếp tục ủng hộ shop. hình ảnh mang tính chất nhận xu.	Material	0	positive
10#38#0	áo đẹp và mặc thoág mát. thích lắm nhé. lần sau mình mua tiếp để mặc nha	Material	0	positive
36#51#0	mua lần 2 rồi vẫn kh thất vọng nha, vải mềm, sờ mát, đặt 2 ngày là đã có rồi uy tín lắm nha, nhưng mình thấy hơi ít mẫu vì chỉ có polo và thun th kh có sơ mi ha	Material	0	positive
45#56#0	chất liệu:mỏng màu sắc:đen đúng với mô tả:ko áo rất mỏng	Material	2	negative
17#42#0	đúng với mô tả:k chất liệu:vải cotton nóng màu sắc:đúng 	Material	2	negative
13#26#0	áo rẻ áo đẹp chất liệu tốt giao hàng nhanh shiper thân thiện m	Material	0	positive
28#34#0	đóng gói sản phẩm cẩn thận, vải ổn. giao hàng nhanh, shop nhiệt tình	Material	0	positive
57#71#0	đúng với mô tả:khác với hình màu sắc:đen giao hàng nhanh chất liệu:mỏng chỉ thừa nhiều 	Material	1	neutral
19#33#0	đúng với mô tả:đẹp chất liệu:được màu sắc:trắng phông áo đẹp, đúng với mô tả mặc mát. mình nhận đc hàng thì hơi bị dơ ở cổ áo 1 xíu nhưng mà mặc ok lắm	Material	0	positive
72#79#0	màu sắc:đúng đúng với mô tả:đúng chất liệu:ok mình đã nhận được áo rồi, vải dày, áo mặc vừa vặn, mình kiệm lời thanks shop	Material	0	positive
0#21#0	chất mỏng như vải màn , màu trắng xuyên thấu lục địa , hình in cx tạm , èo rẻ nma tệ	Material	2	negative
33#60#0	Chất liệu:thun coton Màu sắc:kem Áo chất thun conton mềm mịn, tem mác đầy đủ, đường may chắc chắn, form rộng nên dưới mét 6 mặc qua mông.	Material	0	positive
0#8#0	vải mỏng ,nhưng với số tiền này thì chỉ đc vậy	Material	2	negative
52#74#0	Chất liệu:kh biet Đúng với mô tả:chuẩn Màu sắc:hồng chất áo có vẻ hơi nóng form đẹp cổ bo chun rất đẹp ạ	Material	2	negative
38#66#0	sản phẩm đẹp lắm shop. đáng túi tiền, áo mặc co giảng rất thỏi mái, sẻ tiếp tục ủng hộ shop	Material	0	positive
20#50#0	Đúng với mô tả:đúng Chất vải rất đẹpppp mà mặc mát do mik chọn không đúng sz lên về hơi dài Vẫn cứ là đẹppp lên mua	Material	0	positive
0#29#0	khá hài lòng với chất liệu áo… hàng vs giá thì ntn là quá ok. chắc có lẽ sẽ ủng hộ thêm shop vào những lần có ý định mua hàng lần sau. đóng gói đảm bảo đẹp 	Material	0	positive
80#180#0	Màu sắc:Be, Đen Form áo: cùng size nhưng mk thấy màu be rộng hơn về chiều ngang Chất áo: màu be dày dặn hơn màu đen (chất áo màu đen thật sự mk thấy nó mỏng, mặc 1 tgian dễ bị bóng) Áo vẫn còn nhiều chỉ thừa nhưng với giá này mình thấy tạm đc.	Material	2	negative
94#105#0	chất liệu:vải cá sấu màu sắc:giống hình đúng với mô tả:đúng sản phẩm giống với mô tả, áo đẹp, vải dày dặn, form đẹp. sẽ tiếp tục ủng hộ shop	Material	0	positive
57#78#0	màu sắc:màu trắng đúng với mô tả:chữ ở áo màu ko đậm lắm chất liệu:bình thường	Material	1	neutral
152#162#0	áo mặc đẹp, chất lượng nha mn. shop ok, uy tín, đúng size giao hàng nhanh, 2 ngày nhận đc rồi ạ. mn lên 1 size nhe mình lấy đúng size hơi ôm phần ngực, vải ok lắm. nên mua nhe mn 	Material	0	positive
0#39#0	quần mang rất mát, mỏng, mang rất sướng… còn colmate thì ngon bổ rẻ xưa giờ rồi…	Material	0	positive
30#102#0	với số tiền đó thì áo đẹp nha chất vải khá là ổn lun, mình giặt mấy lần rùi nhưng chưa bị mờ chữ đâu ạ. nhưng mag mình nghĩ áo này nên có size chọn thì sẽ tuỵttt hơn.	Material	0	positive
67#79#0	chỉ với 90k mà mua được chiếc áo như thế này mình ưng ý lắm luôn . chất vải đẹp, giao hàng nhanh, sẽ tiếp tục ủng hộ shop trong thời gian tới	Material	0	positive
0#30#0	Hàng của shop thì chất đẹp nha giao dành nhanh chóng và đúng thời gian	Material	0	positive
12#42#0	Màu sắc:đen Chất liệu:mềm, thấm hút mồ hôi Đúng với mô tả:đúng Áo rất đẹp lun ạ. Áo không có chỉ thừa, hình in rõ nét. Áo đứng form	Material	0	positive
0#12#0	chất liệu:ổn đúng với mô tả:hơn giống màu sắc:giống áo đẹp nhưng bị rách nhẹ ở dưới	Material	0	positive
27#50#0	Áo siêu đẹp nha mọi người, chất vải đẹp nên mua ạ, mình m5 mặc sz L nhé hihi	Material	0	positive
10#23#0	chất liệu:mát mẻ thoáng màu sắc:trắng đúng với mô tả:còn chút chỉ thừa nói chung ổn 	Material	0	positive
16#29#0	màu sắc hài hoà.chất liệu đep.đúng với mô tả y hình.áo đẹp lắm mọi người ạ.mua nhiều lần ở shop rồi.hình ảnh mang tính chất nhận xu.sẽ ủng hộ shop nữa nha.	Material	0	positive
0#22#0	áo đẹp sờ mềm mát tay, đường may rất cẩn thận, chuẩn size màu sắc y hình, mặc đi làm hoặc đi chơi đều đẹp, nên mua mn nhé	Material	0	positive
17#29#0	giao hàng nhanh, vải mịn, mát, mặc vừa luôn, ở ngoài màu đẹp hơn hình chụp	Material	0	positive
49#90#0	sản phẩm như hình rất đẹp ,giao hàng cực nhanh , mặc vừa vặn mềm mại rất thoải mái rễ chịu, shop tư vấn rất nhiệt tình, khi nào có dịp quay lại mua tiếp	Material	0	positive
0#15#0	vải mỏng cực kỳ, nhưng giá tiền rẻ nên thấy cũng ổn lắm. áo rộng lắm	Material	2	negative
49#100#0	màu sắc:trắng mua cho anh trai , mặc đẹp lắm ạ , anh mình rất thích vì chast liệu tốt  mặc mát lắm ạ	Material	0	positive
39#65#0	mua cho bố cái này cũn rất thích luôn. chất mát mặc thoải mái nhé	Material	0	positive
0#16#0	chất liệu:rất ok màu sắc:đẹp hàng đẹp chuẩn , gói hàng cẩn thận tỉ mỉ , mình rất hài lòng, xẽ ủng hộ shop dài dài	Material	0	positive
7#18#0	Áo đẹp vải dày dặn, giao hàng siêu nhanh, đóng gói kĩ càng, áo form dễ mặc	Material	0	positive
48#103#0	chất liệu:vải màu sắc:trắng áo rộng so với mình với chắc áo vậy thì hơi mỏng có khả năng thấy bên trong điểm cộng là đóng gói cẩn thận và thơm hình ở áo thì dể bay lắm	Material	2	negative
91#164#0	màu sắc:đen , trắng chất liệu:không biết luôn ớ đúng với mô tả:cũng hơi áo cũng ổn form ổn nhưng mà chất vải hơi bị nóng nếu mặc vào mùa hè . vải dày dày nóng lắm ý form áo thì cũng được .	Material	2	negative
69#93#0	đúng với mô tả:nhìn hình hơi ảo nha shop màu sắc:trg hình in hơi nhỏ chất liệu:áo hơi thô nha áo rẻ mà đẹp,shop cho nhiều mã lắm mng xem live săn mã nha	Material	1	neutral
54#76#0	chất liệu:tốt màu sắc:trắng đúng với mô tả:đẹp áo đẹp mặc thoáng mát dễ chịu. ủng hộ colmate dài dài	Material	0	positive
25#36#0	áo đẹp tuyệt vời luôn ạ, vải mềm mịn áo đúng from đóng gói cẩn thận đẹp nữa..	Material	0	positive
31#53#0	đáng đồng tiền bát gạo nha mn. chất vải mềm mịn lắm ạ. nhưng e mua sz l thấy hơi rộng so với ck	Material	0	positive
61#69#0	chất liệu:cốt tông không đúng với mô tả:đúng màu sắc:màu nâu vải mỏng màu nâu nhạt phù hợp với giá tiền	Material	2	negative
56#68#0	chất liệu:thun màu sắc:hồng đúng với mô tả:đúng áo xinh vải hơi mỏng shiper thân thiện giao hàng nhanh nên mua nha	Material	1	neutral
255#273#0	thật sự thì mặc lên cũng oke nma mình thấy vải kiểu gì ? hình in dễ bong lắm nên đừng giặt máy:v , còn mac thì lộ ra cả đằng sau áo , mình tưởng hộp các thứ nma chỉ có túi rồi cái áo bên trong thôi , m58 45 kg mình mặc size m thì vừa chứ kh rộng kh chật. ncl thấy bthg thôi	Material	2	negative
74#102#0	chất liệu:vải cotton màu sắc:hồng vải mỏng nhưng mà thôi tiền nào của nấy nói chung vải kh cứng lắm ổn	Material	1	neutral
35#87#0	màu sắc:trắng đúng với mô tả:không chất liệu:mịn áo rất mỏng luôn đc mỗi cái co dãn tốt rất tệ	Material	2	negative
0#46#0	chất liệu:mình không rõ lắm, nhưng vải đẹp mát màu sắc:màu đẹp, như hình đúng với mô tả:đúng chuẩn áo đẹp, mình mua tặng nhưng vì chọn nhầm size nên đổi shop hỗ trợ nhiệt tình, nên mua hàng. sẽ tiếp tục ủng hộ và giới thiệu với bạn bè.	Material	0	positive
176#276#0	Chất liệu:hơi nóng và bí Màu sắc:như hình Mình đã kì vọng hơn khi mua áo bên shop vì đọc fedback cẩn thận, tuy nhiên khi nhận về mặc dù in ấn đẹp, đứng form, đóng gói cẩn thận nhưng cả 2 chiếc mình mua chất vải nóng và bí, thô thô, rất buồn vì mình còn dùng để đem đi tặng nữa	Material	2	negative
139#165#0	sự khác biệt giữa brand under.vn với brand khác: ưu điểm: 1.giá cả phải chăng, phù hợp sinh viên 2. được tặng thêm phụ kiện nhược điểm: 1. vải không được mát cho lắm 2. có chỉ thừa 3. áo bị dính bết bẩn :)) video mang tính chất lấy xu	Material	2	negative
44#62#0	Đúng với mô tả:ok Màu sắc:đúng Chất liệu:ok Áo vải cũng ok nha, giá cũng ổn, nói chung là hợp với túi tiền, mọi người nên mua ạ	Material	0	positive
19#34#0	đúng với mô tả:đẹp chất liệu:cx đc màu sắc:đỏ đen trắng	Material	1	neutral
28#82#0	áo khá đẹp, hình dễ thương, vải cũng ok, không quá nóng cũng không phải là quá mát, nói chung là ok với tầm giá, nên mua nha mọi người	Material	0	positive
0#47#0	vải mềm, mỏng cầm mát tay giặt không bị xù lông, nhưng cổ áo hơi rộng. mình m53 mặc size m qua mông, vừa vặn không bị rộng quá	Material	0	positive
17#24#0	sản phẩm y hình, vải mát hỗ trợ đổi trả chất lượng tư vấn nhiệt tình, cảm ơn shop sẽ ủng hộ lần sau, giao hàng nhanh.	Material	0	positive
0#19#0	áo đẹp chất mềm mịn, túi đựng hàng của shop rất chỉn chu từ trong ra ngoài. nói chung là nhận hàng rất ưng với giá tiền chiếc áo ạ.	Material	0	positive
0#23#0	chất liệu:vải mỏng manh màu sắc:đẹp đúng với mô tả:sai	Material	2	negative
23#36#0	thật sự rất thất vọng, vài rất￼ mỏng	Material	2	negative
0#10#0	áo dày dặn, màu khá đẹp. cao 1m7, nặng 77kg mặc size xxl vừa vặn. giao hàng nhanh.	Material	0	positive
21#33#0	màu sắc:ko giống mẫu vải hơi mỏng nói chung là tạm ổn	Material	1	neutral
16#78#0	áo ok, màu đẹp, chất mát. nhưng chất này mình ko dám giặt máy có vẻ dễ bị chảy	Material	0	positive
73#95#0	đúng với mô tả:đúng với mô tả chất liệu:thoáng mât màu sắc:trắng áo thun chất thoáng, mát, mỏng. mình cần gấp nên nhắn shop và shop hỗ trợ mình nhiệt tình luôn ạ. nhận hàng sớm hơn cả dự kiến 	Material	0	positive
61#69#0	chất liệu:tốt đầu tiên là ưng khoản đóng gói, có hộp xịn sò. chất đẹp, giá rẻ. sẽ ủng hộ shop dài!	Material	0	positive
18#36#0	hình in nhòe, vỡ, chất vải pha nilon. hình in thua cả mấy shop bán áo 6x-9x. ncl thất vọng, với giá 155k thì tạm chấp nhận được.	Material	2	negative
